Data_year,Type_habitat,loyer_median,loyer_moyen,loyer_mensuel_median,surface_moyenne,nombre_observations,Ville
2024.0,,,,,,,Paris
2024.0,,,,,,,Paris
2024.0,,,,,,,Paris
2024.0,,,,,,,Paris
2024.0,,,,,,,Paris
2024.0,,,,,,,Paris
2024.0,,,,,,,Paris
2024.0,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
,,,,,,,Paris
2024.0,,"12,6","12,3",660.0,59.0,23981.0,Bordeaux
2024.0,,"12,0","11,8",751.0,65.0,683.0,Bordeaux
2024.0,,"10,8","10,9",1000.0,98.0,2967.0,Bordeaux
2024.0,,"10,9","11,0",1071.0,103.0,1149.0,Bordeaux
2024.0,,"17,4","17,1",462.0,28.0,2922.0,Bordeaux
2024.0,,"13,2","13,4",587.0,45.0,9951.0,Bordeaux
2024.0,,"11,5","11,6",742.0,66.0,7458.0,Bordeaux
2024.0,,"10,6","10,8",914.0,92.0,1818.0,Bordeaux
2024.0,,"17,4","17,1",463.0,28.0,2931.0,Bordeaux
2024.0,,"13,2","13,4",590.0,45.0,10085.0,Bordeaux
2024.0,,"11,5","11,5",750.0,67.0,7998.0,Bordeaux
2024.0,,"12,0","11,8",751.0,65.0,683.0,Bordeaux
2024.0,,"10,8","10,9",1000.0,98.0,2967.0,Bordeaux
2024.0,,"10,9","11,0",1071.0,103.0,1149.0,Bordeaux
2024.0,,"17,4","17,1",462.0,28.0,2922.0,Bordeaux
2024.0,,"13,2","13,4",587.0,45.0,9951.0,Bordeaux
2024.0,,"11,5","11,6",742.0,66.0,7458.0,Bordeaux
2024.0,,"10,6","10,8",914.0,92.0,1818.0,Bordeaux
2024.0,,"17,4","17,1",463.0,28.0,2931.0,Bordeaux
2024.0,,"13,2","13,4",590.0,45.0,10085.0,Bordeaux
2024.0,,"11,5","11,5",750.0,67.0,7998.0,Bordeaux
2024.0,,"13,4","13,3",662.0,56.0,6761.0,Bordeaux
2024.0,,"11,5","11,9",1100.0,100.0,744.0,Bordeaux
2024.0,,"18,5","17,9",480.0,28.0,1005.0,Bordeaux
2024.0,,"13,7","14,1",600.0,45.0,2917.0,Bordeaux
2024.0,,"11,8","12,2",762.0,66.0,2095.0,Bordeaux
2024.0,,"12,2","11,9",660.0,61.0,17220.0,Bordeaux
2024.0,,"10,6","10,6",975.0,97.0,2223.0,Bordeaux
2024.0,,"16,9","16,7",452.0,28.0,1926.0,Bordeaux
2024.0,,"13,0","13,1",583.0,45.0,7168.0,Bordeaux
2024.0,,"11,4","11,3",746.0,68.0,5903.0,Bordeaux
2024.0,,"13,4","13,3",662.0,56.0,6761.0,Bordeaux
2024.0,,"11,5","11,9",1100.0,100.0,744.0,Bordeaux
2024.0,,"18,5","17,9",480.0,28.0,1005.0,Bordeaux
2024.0,,"13,7","14,1",600.0,45.0,2917.0,Bordeaux
2024.0,,"11,8","12,2",762.0,66.0,2095.0,Bordeaux
2024.0,,"12,2","11,9",660.0,61.0,17220.0,Bordeaux
2024.0,,"10,6","10,6",975.0,97.0,2223.0,Bordeaux
2024.0,,"16,9","16,7",452.0,28.0,1926.0,Bordeaux
2024.0,,"13,0","13,1",583.0,45.0,7168.0,Bordeaux
2024.0,,"11,4","11,3",746.0,68.0,5903.0,Bordeaux
2024.0,,"13,6","12,7",673.0,59.0,3844.0,Bordeaux
2024.0,,"10,9","11,0",1090.0,104.0,596.0,Bordeaux
2024.0,,"18,1","17,5",482.0,28.0,771.0,Bordeaux
2024.0,,"14,6","14,2",620.0,44.0,1306.0,Bordeaux
2024.0,,"12,1","12,1",800.0,69.0,869.0,Bordeaux
2024.0,,"11,1","11,1",1074.0,103.0,305.0,Bordeaux
2024.0,,"18,1","17,5",485.0,29.0,776.0,Bordeaux
2024.0,,"14,6","14,1",624.0,45.0,1388.0,Bordeaux
2024.0,,"12,0","11,9",801.0,70.0,1084.0,Bordeaux
2024.0,,"15,2","14,5",680.0,53.0,1111.0,Bordeaux
2024.0,,"12,7","12,1",668.0,61.0,2733.0,Bordeaux
2024.0,,"11,8","11,5",699.0,65.0,1235.0,Bordeaux
2024.0,,"10,6","10,7",850.0,88.0,387.0,Bordeaux
2024.0,,"16,0","15,9",450.0,30.0,165.0,Bordeaux
2024.0,,"12,9","13,2",580.0,44.0,245.0,Bordeaux
2024.0,,"11,0","11,3",700.0,63.0,373.0,Bordeaux
2024.0,,"10,0","10,1",796.0,82.0,245.0,Bordeaux
2024.0,,"16,0","15,9",450.0,30.0,165.0,Bordeaux
2024.0,,"12,9","13,3",588.0,45.0,259.0,Bordeaux
2024.0,,"11,0","11,3",710.0,65.0,424.0,Bordeaux
2024.0,,"13,1","13,2",737.0,61.0,365.0,Bordeaux
2024.0,,"11,1","10,9",687.0,66.0,870.0,Bordeaux
2024.0,,"13,0","12,4",603.0,54.0,2745.0,Bordeaux
2024.0,,"10,7","10,7",1000.0,99.0,366.0,Bordeaux
2024.0,,"17,6","17,5",450.0,26.0,837.0,Bordeaux
2024.0,,"13,1","13,0",593.0,46.0,962.0,Bordeaux
2024.0,,"10,8","10,8",719.0,67.0,530.0,Bordeaux
2024.0,,"10,8","11,0",949.0,90.0,204.0,Bordeaux
2024.0,,"17,6","17,4",450.0,26.0,839.0,Bordeaux
2024.0,,"13,0","13,0",596.0,47.0,969.0,Bordeaux
2024.0,,"10,8","10,8",720.0,68.0,571.0,Bordeaux
2024.0,,"13,9","13,5",613.0,51.0,749.0,Bordeaux
2024.0,,"12,6","11,9",600.0,56.0,1996.0,Bordeaux
2024.0,,"12,8","12,3",657.0,59.0,3088.0,Bordeaux
2024.0,,"10,7","10,8",1049.0,101.0,429.0,Bordeaux
2024.0,,"19,1","18,1",460.0,26.0,578.0,Bordeaux
2024.0,,"13,3","13,5",600.0,45.0,1226.0,Bordeaux
2024.0,,"11,8","11,7",767.0,67.0,781.0,Bordeaux
2024.0,,"10,8","10,7",1000.0,96.0,195.0,Bordeaux
2024.0,,"19,1","18,2",459.0,26.0,579.0,Bordeaux
2024.0,,"13,3","13,4",600.0,45.0,1238.0,Bordeaux
2024.0,,"11,8","11,6",778.0,67.0,842.0,Bordeaux
2024.0,,"13,7","13,0",621.0,54.0,832.0,Bordeaux
2024.0,,"12,5","12,1",670.0,61.0,2256.0,Bordeaux
2024.0,,"12,1","11,9",672.0,60.0,13069.0,Bordeaux
2024.0,,"10,8","11,1",960.0,94.0,1189.0,Bordeaux
2024.0,,"14,1","14,7",450.0,30.0,571.0,Bordeaux
2024.0,,"12,9","13,0",566.0,44.0,6212.0,Bordeaux
2024.0,,"11,4","11,5",733.0,65.0,4905.0,Bordeaux
2024.0,,"10,6","10,8",904.0,87.0,869.0,Bordeaux
2024.0,,"14,0","14,7",450.0,30.0,572.0,Bordeaux
2024.0,,"12,9","13,0",566.0,44.0,6231.0,Bordeaux
2024.0,,"11,4","11,5",737.0,65.0,5077.0,Bordeaux
2024.0,,"12,3","12,3",665.0,59.0,3704.0,Bordeaux
2024.0,,"12,0","11,8",677.0,60.0,9365.0,Bordeaux
2024.0,,"13,6","12,7",673.0,59.0,3844.0,Bordeaux
2024.0,,"10,9","11,0",1090.0,104.0,596.0,Bordeaux
2024.0,,"18,1","17,5",482.0,28.0,771.0,Bordeaux
2024.0,,"14,6","14,2",620.0,44.0,1306.0,Bordeaux
2024.0,,"12,1","12,1",800.0,69.0,869.0,Bordeaux
2024.0,,"11,1","11,1",1074.0,103.0,305.0,Bordeaux
2024.0,,"18,1","17,5",485.0,29.0,776.0,Bordeaux
2024.0,,"14,6","14,1",624.0,45.0,1388.0,Bordeaux
2024.0,,"12,0","11,9",801.0,70.0,1084.0,Bordeaux
2024.0,,"15,2","14,5",680.0,53.0,1111.0,Bordeaux
2024.0,,"12,7","12,1",668.0,61.0,2733.0,Bordeaux
2024.0,,"11,8","11,5",699.0,65.0,1235.0,Bordeaux
2024.0,,"10,6","10,7",850.0,88.0,387.0,Bordeaux
2024.0,,"16,0","15,9",450.0,30.0,165.0,Bordeaux
2024.0,,"12,9","13,2",580.0,44.0,245.0,Bordeaux
2024.0,,"11,0","11,3",700.0,63.0,373.0,Bordeaux
2024.0,,"10,0","10,1",796.0,82.0,245.0,Bordeaux
2024.0,,"16,0","15,9",450.0,30.0,165.0,Bordeaux
2024.0,,"12,9","13,3",588.0,45.0,259.0,Bordeaux
2024.0,,"11,0","11,3",710.0,65.0,424.0,Bordeaux
2024.0,,"13,1","13,2",737.0,61.0,365.0,Bordeaux
2024.0,,"11,1","10,9",687.0,66.0,870.0,Bordeaux
2024.0,,"13,0","12,4",603.0,54.0,2745.0,Bordeaux
2024.0,,"10,7","10,7",1000.0,99.0,366.0,Bordeaux
2024.0,,"17,6","17,5",450.0,26.0,837.0,Bordeaux
2024.0,,"13,1","13,0",593.0,46.0,962.0,Bordeaux
2024.0,,"10,8","10,8",719.0,67.0,530.0,Bordeaux
2024.0,,"10,8","11,0",949.0,90.0,204.0,Bordeaux
2024.0,,"17,6","17,4",450.0,26.0,839.0,Bordeaux
2024.0,,"13,0","13,0",596.0,47.0,969.0,Bordeaux
2024.0,,"10,8","10,8",720.0,68.0,571.0,Bordeaux
2024.0,,"13,9","13,5",613.0,51.0,749.0,Bordeaux
2024.0,,"12,6","11,9",600.0,56.0,1996.0,Bordeaux
2024.0,,"12,8","12,3",657.0,59.0,3088.0,Bordeaux
2024.0,,"10,7","10,8",1049.0,101.0,429.0,Bordeaux
2024.0,,"19,1","18,1",460.0,26.0,578.0,Bordeaux
2024.0,,"13,3","13,5",600.0,45.0,1226.0,Bordeaux
2024.0,,"11,8","11,7",767.0,67.0,781.0,Bordeaux
2024.0,,"10,8","10,7",1000.0,96.0,195.0,Bordeaux
2024.0,,"19,1","18,2",459.0,26.0,579.0,Bordeaux
2024.0,,"13,3","13,4",600.0,45.0,1238.0,Bordeaux
2024.0,,"11,8","11,6",778.0,67.0,842.0,Bordeaux
2024.0,,"13,7","13,0",621.0,54.0,832.0,Bordeaux
2024.0,,"12,5","12,1",670.0,61.0,2256.0,Bordeaux
2024.0,,"12,1","11,9",672.0,60.0,13069.0,Bordeaux
2024.0,,"10,8","11,1",960.0,94.0,1189.0,Bordeaux
2024.0,,"14,1","14,7",450.0,30.0,571.0,Bordeaux
2024.0,,"12,9","13,0",566.0,44.0,6212.0,Bordeaux
2024.0,,"11,4","11,5",733.0,65.0,4905.0,Bordeaux
2024.0,,"10,6","10,8",904.0,87.0,869.0,Bordeaux
2024.0,,"14,0","14,7",450.0,30.0,572.0,Bordeaux
2024.0,,"12,9","13,0",566.0,44.0,6231.0,Bordeaux
2024.0,,"11,4","11,5",737.0,65.0,5077.0,Bordeaux
2024.0,,"12,3","12,3",665.0,59.0,3704.0,Bordeaux
2024.0,,"12,0","11,8",677.0,60.0,9365.0,Bordeaux
2024.0,Maison,"11,3","11,2",930.0,89.0,1832.0,Bordeaux
2024.0,Maison,"12,0","11,8",751.0,65.0,683.0,Bordeaux
2024.0,Maison,"10,9","11,0",1071.0,103.0,1149.0,Bordeaux
2024.0,Maison,"12,0","11,8",751.0,65.0,683.0,Bordeaux
2024.0,Maison,"10,9","11,0",1071.0,103.0,1149.0,Bordeaux
2024.0,Maison,"12,6","12,6",1080.0,92.0,433.0,Bordeaux
2024.0,Maison,"13,7","13,1",800.0,63.0,150.0,Bordeaux
2024.0,Maison,"11,9","12,4",1295.0,107.0,283.0,Bordeaux
2024.0,Maison,"11,0","10,8",900.0,88.0,1399.0,Bordeaux
2024.0,Maison,"11,6","11,4",750.0,66.0,533.0,Bordeaux
2024.0,Maison,"10,7","10,6",1035.0,101.0,866.0,Bordeaux
2024.0,Maison,"12,6","12,6",1080.0,92.0,433.0,Bordeaux
2024.0,Maison,"13,7","13,1",800.0,63.0,150.0,Bordeaux
2024.0,Maison,"11,9","12,4",1295.0,107.0,283.0,Bordeaux
2024.0,Maison,"11,0","10,8",900.0,88.0,1399.0,Bordeaux
2024.0,Maison,"11,6","11,4",750.0,66.0,533.0,Bordeaux
2024.0,Maison,"10,7","10,6",1035.0,101.0,866.0,Bordeaux
2024.0,Maison,"11,6","11,3",860.0,84.0,593.0,Bordeaux
2024.0,Maison,"11,7","11,5",890.0,83.0,207.0,Bordeaux
2024.0,Maison,"10,8","10,6",980.0,98.0,212.0,Bordeaux
2024.0,Maison,"10,8","10,9",1018.0,95.0,308.0,Bordeaux
2024.0,Maison,"11,1","11,4",990.0,91.0,512.0,Bordeaux
2024.0,Maison,"11,6","11,3",860.0,84.0,593.0,Bordeaux
2024.0,Maison,"11,7","11,5",890.0,83.0,207.0,Bordeaux
2024.0,Maison,"10,8","10,6",980.0,98.0,212.0,Bordeaux
2024.0,Maison,"10,8","10,9",1018.0,95.0,308.0,Bordeaux
2024.0,Maison,"11,1","11,4",990.0,91.0,512.0,Bordeaux
2024.0,Appartement,"12,9","12,7",620.0,52.0,22149.0,Bordeaux
2024.0,Appartement,"17,4","17,1",462.0,28.0,2922.0,Bordeaux
2024.0,Appartement,"13,2","13,4",587.0,45.0,9951.0,Bordeaux
2024.0,Appartement,"11,5","11,6",742.0,66.0,7458.0,Bordeaux
2024.0,Appartement,"10,6","10,8",914.0,92.0,1818.0,Bordeaux
2024.0,Appartement,"17,4","17,1",462.0,28.0,2922.0,Bordeaux
2024.0,Appartement,"13,2","13,4",587.0,45.0,9951.0,Bordeaux
2024.0,Appartement,"11,5","11,6",742.0,66.0,7458.0,Bordeaux
2024.0,Appartement,"10,6","10,8",914.0,92.0,1818.0,Bordeaux
2024.0,Appartement,"13,5","13,5",630.0,50.0,6328.0,Bordeaux
2024.0,Appartement,"18,4","17,9",480.0,28.0,1003.0,Bordeaux
2024.0,Appartement,"13,7","14,0",600.0,44.0,2885.0,Bordeaux
2024.0,Appartement,"11,8","12,2",756.0,66.0,1979.0,Bordeaux
2024.0,Appartement,"11,1","11,3",963.0,94.0,461.0,Bordeaux
2024.0,Appartement,"12,6","12,3",619.0,53.0,15821.0,Bordeaux
2024.0,Appartement,"16,9","16,7",450.0,28.0,1919.0,Bordeaux
2024.0,Appartement,"13,0","13,1",580.0,45.0,7066.0,Bordeaux
2024.0,Appartement,"11,4","11,4",736.0,66.0,5479.0,Bordeaux
2024.0,Appartement,"10,4","10,6",897.0,91.0,1357.0,Bordeaux
2024.0,Appartement,"13,5","13,5",630.0,50.0,6328.0,Bordeaux
2024.0,Appartement,"18,4","17,9",480.0,28.0,1003.0,Bordeaux
2024.0,Appartement,"13,7","14,0",600.0,44.0,2885.0,Bordeaux
2024.0,Appartement,"11,8","12,2",756.0,66.0,1979.0,Bordeaux
2024.0,Appartement,"11,1","11,3",963.0,94.0,461.0,Bordeaux
2024.0,Appartement,"12,6","12,3",619.0,53.0,15821.0,Bordeaux
2024.0,Appartement,"16,9","16,7",450.0,28.0,1919.0,Bordeaux
2024.0,Appartement,"13,0","13,1",580.0,45.0,7066.0,Bordeaux
2024.0,Appartement,"11,4","11,4",736.0,66.0,5479.0,Bordeaux
2024.0,Appartement,"10,4","10,6",897.0,91.0,1357.0,Bordeaux
2024.0,Appartement,"14,3","13,4",630.0,52.0,3251.0,Bordeaux
2024.0,Appartement,"18,1","17,5",482.0,28.0,771.0,Bordeaux
2024.0,Appartement,"14,6","14,2",620.0,44.0,1306.0,Bordeaux
2024.0,Appartement,"12,1","12,1",800.0,69.0,869.0,Bordeaux
2024.0,Appartement,"11,1","11,1",1074.0,103.0,305.0,Bordeaux
2024.0,Appartement,"15,6","14,8",650.0,48.0,975.0,Bordeaux
2024.0,Appartement,"19,4","18,4",494.0,28.0,284.0,Bordeaux
2024.0,Appartement,"15,4","15,6",667.0,43.0,371.0,Bordeaux
2024.0,Appartement,"13,4","13,5",865.0,67.0,237.0,Bordeaux
2024.0,Appartement,"12,8","11,8",1200.0,107.0,83.0,Bordeaux
2024.0,Appartement,"13,5","12,8",620.0,53.0,2276.0,Bordeaux
2024.0,Appartement,"17,6","16,8",478.0,29.0,487.0,Bordeaux
2024.0,Appartement,"13,8","13,6",600.0,45.0,935.0,Bordeaux
2024.0,Appartement,"11,6","11,6",783.0,70.0,632.0,Bordeaux
2024.0,Appartement,"10,4","10,8",975.0,101.0,222.0,Bordeaux
2024.0,Appartement,"11,8","11,6",660.0,59.0,1028.0,Bordeaux
2024.0,Appartement,"16,0","15,9",450.0,30.0,165.0,Bordeaux
2024.0,Appartement,"12,9","13,2",580.0,44.0,245.0,Bordeaux
2024.0,Appartement,"11,0","11,3",700.0,63.0,373.0,Bordeaux
2024.0,Appartement,"10,0","10,1",796.0,82.0,245.0,Bordeaux
2024.0,Appartement,"13,1","13,1",672.0,55.0,316.0,Bordeaux
2024.0,Appartement,"17,4","16,9",500.0,29.0,67.0,Bordeaux
2024.0,Appartement,"13,8","14,6",630.0,42.0,84.0,Bordeaux
2024.0,Appartement,"12,3","12,8",787.0,64.0,111.0,Bordeaux
2024.0,Appartement,"10,9","11,2",850.0,83.0,54.0,Bordeaux
2024.0,Appartement,"11,2","11,0",656.0,60.0,712.0,Bordeaux
2024.0,Appartement,"14,9","15,2",435.0,30.0,98.0,Bordeaux
2024.0,Appartement,"12,3","12,5",575.0,46.0,161.0,Bordeaux
2024.0,Appartement,"10,7","10,8",690.0,63.0,262.0,Bordeaux
2024.0,Appartement,"9,7","9,7",739.0,81.0,191.0,Bordeaux
2024.0,Appartement,"13,7","13,0",575.0,46.0,2533.0,Bordeaux
2024.0,Appartement,"17,6","17,5",450.0,26.0,837.0,Bordeaux
2024.0,Appartement,"13,1","13,0",593.0,46.0,962.0,Bordeaux
2024.0,Appartement,"10,8","10,8",719.0,67.0,530.0,Bordeaux
2024.0,Appartement,"10,8","11,0",949.0,90.0,204.0,Bordeaux
2024.0,Appartement,"14,7","14,0",585.0,44.0,697.0,Bordeaux
2024.0,Appartement,"18,1","18,2",471.0,27.0,273.0,Bordeaux
2024.0,Appartement,"13,6","13,6",609.0,46.0,273.0,Bordeaux
2024.0,Appartement,"12,1","12,0",736.0,64.0,116.0,Bordeaux
2024.0,Appartement,,,,,35.0,Bordeaux
2024.0,Appartement,"13,3","12,7",573.0,47.0,1836.0,Bordeaux
2024.0,Appartement,"17,3","17,1",450.0,26.0,564.0,Bordeaux
2024.0,Appartement,"12,5","12,7",590.0,46.0,689.0,Bordeaux
2024.0,Appartement,"10,6","10,4",700.0,68.0,414.0,Bordeaux
2024.0,Appartement,"10,5","11,0",931.0,90.0,169.0,Bordeaux
2024.0,Appartement,"13,4","13,1",610.0,50.0,2780.0,Bordeaux
2024.0,Appartement,"19,1","18,1",460.0,26.0,578.0,Bordeaux
2024.0,Appartement,"13,3","13,5",600.0,45.0,1226.0,Bordeaux
2024.0,Appartement,"11,8","11,7",767.0,67.0,781.0,Bordeaux
2024.0,Appartement,"10,8","10,7",1000.0,96.0,195.0,Bordeaux
2024.0,Appartement,"14,6","13,7",600.0,47.0,766.0,Bordeaux
2024.0,Appartement,"18,8","18,5",470.0,27.0,224.0,Bordeaux
2024.0,Appartement,"13,9","13,8",600.0,45.0,335.0,Bordeaux
2024.0,Appartement,"12,1","12,0",771.0,66.0,169.0,Bordeaux
2024.0,Appartement,,,,,38.0,Bordeaux
2024.0,Appartement,"13,1","12,8",620.0,51.0,2014.0,Bordeaux
2024.0,Appartement,"19,3","18,0",449.0,25.0,354.0,Bordeaux
2024.0,Appartement,"13,2","13,3",601.0,45.0,891.0,Bordeaux
2024.0,Appartement,"11,8","11,6",762.0,67.0,612.0,Bordeaux
2024.0,Appartement,"10,7","10,8",970.0,94.0,157.0,Bordeaux
2024.0,Appartement,"12,3","12,1",634.0,55.0,12557.0,Bordeaux
2024.0,Appartement,"14,1","14,7",450.0,30.0,571.0,Bordeaux
2024.0,Appartement,"12,9","13,0",566.0,44.0,6212.0,Bordeaux
2024.0,Appartement,"11,4","11,5",733.0,65.0,4905.0,Bordeaux
2024.0,Appartement,"10,6","10,8",904.0,87.0,869.0,Bordeaux
2024.0,Appartement,"12,4","12,2",635.0,55.0,3574.0,Bordeaux
2024.0,Appartement,"14,2","15,1",455.0,30.0,155.0,Bordeaux
2024.0,Appartement,"13,0","13,1",571.0,44.0,1822.0,Bordeaux
2024.0,Appartement,"11,4","11,5",737.0,65.0,1346.0,Bordeaux
2024.0,Appartement,"10,7","11,1",912.0,88.0,251.0,Bordeaux
2024.0,Appartement,"12,2","12,0",631.0,55.0,8983.0,Bordeaux
2024.0,Appartement,"14,0","14,5",449.0,30.0,416.0,Bordeaux
2024.0,Appartement,"12,9","12,9",563.0,44.0,4390.0,Bordeaux
2024.0,Appartement,"11,4","11,5",731.0,65.0,3559.0,Bordeaux
2024.0,Appartement,"10,6","10,7",899.0,87.0,618.0,Bordeaux
2024.0,Appartement,"14,3","13,4",630.0,52.0,3251.0,Bordeaux
2024.0,Appartement,"18,1","17,5",482.0,28.0,771.0,Bordeaux
2024.0,Appartement,"14,6","14,2",620.0,44.0,1306.0,Bordeaux
2024.0,Appartement,"12,1","12,1",800.0,69.0,869.0,Bordeaux
2024.0,Appartement,"11,1","11,1",1074.0,103.0,305.0,Bordeaux
2024.0,Appartement,"15,6","14,8",650.0,48.0,975.0,Bordeaux
2024.0,Appartement,"19,4","18,4",494.0,28.0,284.0,Bordeaux
2024.0,Appartement,"15,4","15,6",667.0,43.0,371.0,Bordeaux
2024.0,Appartement,"13,4","13,5",865.0,67.0,237.0,Bordeaux
2024.0,Appartement,"12,8","11,8",1200.0,107.0,83.0,Bordeaux
2024.0,Appartement,"13,5","12,8",620.0,53.0,2276.0,Bordeaux
2024.0,Appartement,"17,6","16,8",478.0,29.0,487.0,Bordeaux
2024.0,Appartement,"13,8","13,6",600.0,45.0,935.0,Bordeaux
2024.0,Appartement,"11,6","11,6",783.0,70.0,632.0,Bordeaux
2024.0,Appartement,"10,4","10,8",975.0,101.0,222.0,Bordeaux
2024.0,Appartement,"11,8","11,6",660.0,59.0,1028.0,Bordeaux
2024.0,Appartement,"16,0","15,9",450.0,30.0,165.0,Bordeaux
2024.0,Appartement,"12,9","13,2",580.0,44.0,245.0,Bordeaux
2024.0,Appartement,"11,0","11,3",700.0,63.0,373.0,Bordeaux
2024.0,Appartement,"10,0","10,1",796.0,82.0,245.0,Bordeaux
2024.0,Appartement,"13,1","13,1",672.0,55.0,316.0,Bordeaux
2024.0,Appartement,"17,4","16,9",500.0,29.0,67.0,Bordeaux
2024.0,Appartement,"13,8","14,6",630.0,42.0,84.0,Bordeaux
2024.0,Appartement,"12,3","12,8",787.0,64.0,111.0,Bordeaux
2024.0,Appartement,"10,9","11,2",850.0,83.0,54.0,Bordeaux
2024.0,Appartement,"11,2","11,0",656.0,60.0,712.0,Bordeaux
2024.0,Appartement,"14,9","15,2",435.0,30.0,98.0,Bordeaux
2024.0,Appartement,"12,3","12,5",575.0,46.0,161.0,Bordeaux
2024.0,Appartement,"10,7","10,8",690.0,63.0,262.0,Bordeaux
2024.0,Appartement,"9,7","9,7",739.0,81.0,191.0,Bordeaux
2024.0,Appartement,"13,7","13,0",575.0,46.0,2533.0,Bordeaux
2024.0,Appartement,"17,6","17,5",450.0,26.0,837.0,Bordeaux
2024.0,Appartement,"13,1","13,0",593.0,46.0,962.0,Bordeaux
2024.0,Appartement,"10,8","10,8",719.0,67.0,530.0,Bordeaux
2024.0,Appartement,"10,8","11,0",949.0,90.0,204.0,Bordeaux
2024.0,Appartement,"14,7","14,0",585.0,44.0,697.0,Bordeaux
2024.0,Appartement,"18,1","18,2",471.0,27.0,273.0,Bordeaux
2024.0,Appartement,"13,6","13,6",609.0,46.0,273.0,Bordeaux
2024.0,Appartement,"12,1","12,0",736.0,64.0,116.0,Bordeaux
2024.0,Appartement,,,,,35.0,Bordeaux
2024.0,Appartement,"13,3","12,7",573.0,47.0,1836.0,Bordeaux
2024.0,Appartement,"17,3","17,1",450.0,26.0,564.0,Bordeaux
2024.0,Appartement,"12,5","12,7",590.0,46.0,689.0,Bordeaux
2024.0,Appartement,"10,6","10,4",700.0,68.0,414.0,Bordeaux
2024.0,Appartement,"10,5","11,0",931.0,90.0,169.0,Bordeaux
2024.0,Appartement,"13,4","13,1",610.0,50.0,2780.0,Bordeaux
2024.0,Appartement,"19,1","18,1",460.0,26.0,578.0,Bordeaux
2024.0,Appartement,"13,3","13,5",600.0,45.0,1226.0,Bordeaux
2024.0,Appartement,"11,8","11,7",767.0,67.0,781.0,Bordeaux
2024.0,Appartement,"10,8","10,7",1000.0,96.0,195.0,Bordeaux
2024.0,Appartement,"14,6","13,7",600.0,47.0,766.0,Bordeaux
2024.0,Appartement,"18,8","18,5",470.0,27.0,224.0,Bordeaux
2024.0,Appartement,"13,9","13,8",600.0,45.0,335.0,Bordeaux
2024.0,Appartement,"12,1","12,0",771.0,66.0,169.0,Bordeaux
