Ville;Type_bien;loyer_median;loyer_mensuel_median;loyer_annuel;surface_moyenne;prix_m2_appartement;prix_achat_calc;rendement_%
Lyon;Appartement;15,0;642.0;7704.0;45.0;4764;214380.0;3.5936188077246007
Lyon;Appartement;12,7;825.0;9900.0;66.0;4764;314424.0;3.1486146095717884
Lyon;Appartement;10,9;892.0;10704.0;83.0;4764;395412.0;2.7070498619161785
Lyon;Appartement;12,1;672.0;8064.0;59.0;4764;281076.0;2.868974939162362
Lyon;Appartement;16,6;466.0;5592.0;28.0;4764;133392.0;4.1921554516012955
Lyon;Appartement;13,9;607.0;7284.0;46.0;4764;219144.0;3.323841857408827
Lyon;Appartement;11,5;750.0;9000.0;64.0;4764;304896.0;2.9518261964735517
Lyon;Appartement;10,0;794.0;9528.0;83.0;4764;395412.0;2.4096385542168677
Lyon;Appartement;14,1;631.0;7572.0;51.0;4764;242964.0;3.1165110880624294
Lyon;Appartement;19,3;500.0;6000.0;27.0;4764;128628.0;4.66461423640265
Lyon;Appartement;15,6;610.0;7320.0;42.0;4764;200088.0;3.6583903082643636
Lyon;Appartement;11,7;785.0;9420.0;63.0;4764;300132.0;3.13861900763664
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;14,6;658.0;7896.0;48.0;4764;228672.0;3.4529806884970613
Lyon;Appartement;13,7;610.0;7320.0;52.0;4764;247728.0;2.954853710521217
Lyon;Appartement;10,9;633.0;7596.0;58.0;4764;276312.0;2.7490662729088857
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,7;570.0;6840.0;44.0;4764;209616.0;3.26310968628349
Lyon;Appartement;11,0;635.0;7620.0;58.0;4764;276312.0;2.757752106314601
Lyon;Appartement;9,9;696.0;8352.0;71.0;4764;338244.0;2.4692234008585516
Lyon;Appartement;11,9;663.0;7956.0;56.0;4764;266784.0;2.982187837351565
Lyon;Appartement;10,7;621.0;7452.0;58.0;4764;276312.0;2.696951272474594
Lyon;Appartement;11,1;700.0;8400.0;68.0;4764;323952.0;2.592976737294414
Lyon;Appartement;12,9;468.0;5616.0;36.0;4764;171504.0;3.27455919395466
Lyon;Appartement;11,8;570.0;6840.0;49.0;4764;233436.0;2.9301393101321134
Lyon;Appartement;10,8;766.0;9192.0;71.0;4764;338244.0;2.717564834852946
Lyon;Appartement;10,0;800.0;9600.0;89.0;4764;423996.0;2.2641723035122974
Lyon;Appartement;11,2;780.0;9360.0;69.0;4764;328716.0;2.8474427773518785
Lyon;Appartement;10,7;675.0;8100.0;68.0;4764;323952.0;2.500370425248185
Lyon;Appartement;12,7;800.0;9600.0;62.0;4764;295368.0;3.2501828227837812
Lyon;Appartement;21,6;430.0;5160.0;25.0;4764;119100.0;4.332493702770781
Lyon;Appartement;13,7;635.0;7620.0;49.0;4764;233436.0;3.2642780033927927
Lyon;Appartement;12,6;865.0;10380.0;68.0;4764;323952.0;3.204178396799526
Lyon;Appartement;11,1;1004.0;12048.0;95.0;4764;452580.0;2.6620707941137476
Lyon;Appartement;12,9;855.0;10260.0;62.0;4764;295368.0;3.473632891850167
Lyon;Appartement;12,4;772.0;9264.0;62.0;4764;295368.0;3.1364264239863493
Lyon;Appartement;13,9;704.0;8448.0;53.0;4764;252492.0;3.345848581341191
Lyon;Appartement;16,6;498.0;5976.0;28.0;4764;133392.0;4.480028787333573
Lyon;Appartement;15,1;648.0;7776.0;44.0;4764;209616.0;3.709640485459125
Lyon;Appartement;12,9;809.0;9708.0;64.0;4764;304896.0;3.1840365239294712
Lyon;Appartement;12,5;1078.0;12936.0;90.0;4764;428760.0;3.0170724881052338
Lyon;Appartement;14,0;800.0;9600.0;55.0;4764;262020.0;3.663842454774445
Lyon;Appartement;13,9;691.0;8292.0;52.0;4764;247728.0;3.347219531098624
Lyon;Appartement;14,1;631.0;7572.0;51.0;4764;242964.0;3.1165110880624294
Lyon;Appartement;19,3;500.0;6000.0;27.0;4764;128628.0;4.66461423640265
Lyon;Appartement;15,6;610.0;7320.0;42.0;4764;200088.0;3.6583903082643636
Lyon;Appartement;11,7;785.0;9420.0;63.0;4764;300132.0;3.13861900763664
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;14,6;658.0;7896.0;48.0;4764;228672.0;3.4529806884970613
Lyon;Appartement;13,7;610.0;7320.0;52.0;4764;247728.0;2.954853710521217
Lyon;Appartement;10,9;633.0;7596.0;58.0;4764;276312.0;2.7490662729088857
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,7;570.0;6840.0;44.0;4764;209616.0;3.26310968628349
Lyon;Appartement;11,0;635.0;7620.0;58.0;4764;276312.0;2.757752106314601
Lyon;Appartement;9,9;696.0;8352.0;71.0;4764;338244.0;2.4692234008585516
Lyon;Appartement;11,9;663.0;7956.0;56.0;4764;266784.0;2.982187837351565
Lyon;Appartement;10,7;621.0;7452.0;58.0;4764;276312.0;2.696951272474594
Lyon;Appartement;11,1;700.0;8400.0;68.0;4764;323952.0;2.592976737294414
Lyon;Appartement;12,9;468.0;5616.0;36.0;4764;171504.0;3.27455919395466
Lyon;Appartement;11,8;570.0;6840.0;49.0;4764;233436.0;2.9301393101321134
Lyon;Appartement;10,8;766.0;9192.0;71.0;4764;338244.0;2.717564834852946
Lyon;Appartement;10,0;800.0;9600.0;89.0;4764;423996.0;2.2641723035122974
Lyon;Appartement;11,2;780.0;9360.0;69.0;4764;328716.0;2.8474427773518785
Lyon;Appartement;10,7;675.0;8100.0;68.0;4764;323952.0;2.500370425248185
Lyon;Appartement;12,7;800.0;9600.0;62.0;4764;295368.0;3.2501828227837812
Lyon;Appartement;21,6;430.0;5160.0;25.0;4764;119100.0;4.332493702770781
Lyon;Appartement;13,7;635.0;7620.0;49.0;4764;233436.0;3.2642780033927927
Lyon;Appartement;12,6;865.0;10380.0;68.0;4764;323952.0;3.204178396799526
Lyon;Appartement;11,1;1004.0;12048.0;95.0;4764;452580.0;2.6620707941137476
Lyon;Appartement;12,9;855.0;10260.0;62.0;4764;295368.0;3.473632891850167
Lyon;Appartement;12,4;772.0;9264.0;62.0;4764;295368.0;3.1364264239863493
Lyon;Appartement;13,9;704.0;8448.0;53.0;4764;252492.0;3.345848581341191
Lyon;Appartement;16,6;498.0;5976.0;28.0;4764;133392.0;4.480028787333573
Lyon;Appartement;15,1;648.0;7776.0;44.0;4764;209616.0;3.709640485459125
Lyon;Appartement;12,9;809.0;9708.0;64.0;4764;304896.0;3.1840365239294712
Lyon;Appartement;12,5;1078.0;12936.0;90.0;4764;428760.0;3.0170724881052338
Lyon;Appartement;14,0;800.0;9600.0;55.0;4764;262020.0;3.663842454774445
Lyon;Appartement;13,9;691.0;8292.0;52.0;4764;247728.0;3.347219531098624
Lyon;Appartement;12,7;741.0;8892.0;64.0;4764;304896.0;2.916404282115869
Lyon;Appartement;16,9;490.0;5880.0;33.0;4764;157212.0;3.740172505915579
Lyon;Appartement;13,4;623.0;7476.0;47.0;4764;223908.0;3.3388713221501685
Lyon;Appartement;12,2;803.0;9636.0;67.0;4764;319188.0;3.0189104853565922
Lyon;Appartement;10,5;951.0;11412.0;95.0;4764;452580.0;2.521543152591807
Lyon;Appartement;16,9;490.0;5880.0;33.0;4764;157212.0;3.740172505915579
Lyon;Appartement;13,4;623.0;7476.0;47.0;4764;223908.0;3.3388713221501685
Lyon;Appartement;12,2;803.0;9636.0;67.0;4764;319188.0;3.0189104853565922
Lyon;Appartement;10,5;951.0;11412.0;95.0;4764;452580.0;2.521543152591807
Lyon;Appartement;13,2;700.0;8400.0;58.0;4764;276312.0;3.0400416920003477
Lyon;Appartement;20,2;459.0;5508.0;25.0;4764;119100.0;4.624685138539043
Lyon;Appartement;13,7;630.0;7560.0;47.0;4764;223908.0;3.376386730264216
Lyon;Appartement;12,1;914.0;10968.0;70.0;4764;333480.0;3.288952860741274
Lyon;Appartement;10,6;901.0;10812.0;89.0;4764;423996.0;2.550024056830725
Lyon;Appartement;12,5;752.0;9024.0;65.0;4764;309660.0;2.914163921720597
Lyon;Appartement;16,3;500.0;6000.0;36.0;4764;171504.0;3.498460677301987
Lyon;Appartement;13,4;612.0;7344.0;47.0;4764;223908.0;3.279918537970952
Lyon;Appartement;12,3;788.0;9456.0;67.0;4764;319188.0;2.9625173878717246
Lyon;Appartement;10,5;958.0;11496.0;96.0;4764;457344.0;2.513643996641478
Lyon;Appartement;13,2;700.0;8400.0;58.0;4764;276312.0;3.0400416920003477
Lyon;Appartement;20,2;459.0;5508.0;25.0;4764;119100.0;4.624685138539043
Lyon;Appartement;13,7;630.0;7560.0;47.0;4764;223908.0;3.376386730264216
Lyon;Appartement;12,1;914.0;10968.0;70.0;4764;333480.0;3.288952860741274
Lyon;Appartement;10,6;901.0;10812.0;89.0;4764;423996.0;2.550024056830725
Lyon;Appartement;12,5;752.0;9024.0;65.0;4764;309660.0;2.914163921720597
Lyon;Appartement;16,3;500.0;6000.0;36.0;4764;171504.0;3.498460677301987
Lyon;Appartement;13,4;612.0;7344.0;47.0;4764;223908.0;3.279918537970952
Lyon;Appartement;12,3;788.0;9456.0;67.0;4764;319188.0;2.9625173878717246
Lyon;Appartement;10,5;958.0;11496.0;96.0;4764;457344.0;2.513643996641478
Lyon;Appartement;12,7;900.0;10800.0;73.0;4764;347772.0;3.105482902591353
Lyon;Appartement;17,7;580.0;6960.0;45.0;4764;214380.0;3.2465715085362437
Lyon;Appartement;14,6;621.0;7452.0;46.0;4764;219144.0;3.400503778337532
Lyon;Appartement;11,4;868.0;10416.0;70.0;4764;333480.0;3.123425692695214
Lyon;Appartement;11,8;990.0;11880.0;108.0;4764;514512.0;2.3089840470193113
Lyon;Appartement;14,7;630.0;7560.0;55.0;4764;262020.0;2.885275933134875
Lyon;Appartement;12,1;944.0;11328.0;81.0;4764;385884.0;2.935597226109401
Lyon;Appartement;11,2;750.0;9000.0;66.0;4764;314424.0;2.8623769177925347
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,7;580.0;6960.0;53.0;4764;252492.0;2.7565229789458674
Lyon;Appartement;11,1;750.0;9000.0;66.0;4764;314424.0;2.8623769177925347
Lyon;Appartement;9,8;931.0;11172.0;85.0;4764;404940.0;2.7589272484812564
Lyon;Appartement;12,7;715.0;8580.0;61.0;4764;290604.0;2.9524714043853493
Lyon;Appartement;11,2;750.0;9000.0;68.0;4764;323952.0;2.7781893613868722
Lyon;Appartement;12,7;695.0;8340.0;61.0;4764;290604.0;2.869884791675269
Lyon;Appartement;15,8;458.0;5496.0;33.0;4764;157212.0;3.4959163422639494
Lyon;Appartement;13,1;576.0;6912.0;47.0;4764;223908.0;3.086982153384426
Lyon;Appartement;12,3;870.0;10440.0;73.0;4764;347772.0;3.001966805838308
Lyon;Appartement;10,3;1050.0;12600.0;97.0;4764;462108.0;2.7266353320003116
Lyon;Appartement;15,1;715.0;8580.0;58.0;4764;276312.0;3.105185442543212
Lyon;Appartement;12,4;693.0;8316.0;62.0;4764;295368.0;2.815470870236451
Lyon;Appartement;13,4;744.0;8928.0;60.0;4764;285840.0;3.123425692695214
Lyon;Appartement;16,8;625.0;7500.0;31.0;4764;147684.0;5.078410660599659
Lyon;Appartement;13,4;612.0;7344.0;47.0;4764;223908.0;3.279918537970952
Lyon;Appartement;13,2;871.0;10452.0;63.0;4764;300132.0;3.4824677142057494
Lyon;Appartement;14,1;1280.0;15360.0;94.0;4764;447816.0;3.4299801704271395
Lyon;Appartement;13,2;700.0;8400.0;60.0;4764;285840.0;2.938706968933669
Lyon;Appartement;13,4;780.0;9360.0;60.0;4764;285840.0;3.27455919395466
Lyon;Appartement;13,0;716.0;8592.0;61.0;4764;290604.0;2.956600735020853
Lyon;Appartement;16,3;506.0;6072.0;30.0;4764;142920.0;4.248530646515533
Lyon;Appartement;14,0;652.0;7824.0;46.0;4764;219144.0;3.5702551746796622
Lyon;Appartement;13,0;874.0;10488.0;67.0;4764;319188.0;3.2858378134516335
Lyon;Appartement;10,1;859.0;10308.0;88.0;4764;419232.0;2.4587817723837877
Lyon;Appartement;12,9;695.0;8340.0;59.0;4764;281076.0;2.9671690219015496
Lyon;Appartement;13,2;738.0;8856.0;61.0;4764;290604.0;3.047446009001941
Lyon;Appartement;12,7;900.0;10800.0;73.0;4764;347772.0;3.105482902591353
Lyon;Appartement;17,7;580.0;6960.0;45.0;4764;214380.0;3.2465715085362437
Lyon;Appartement;14,6;621.0;7452.0;46.0;4764;219144.0;3.400503778337532
Lyon;Appartement;11,4;868.0;10416.0;70.0;4764;333480.0;3.123425692695214
Lyon;Appartement;11,8;990.0;11880.0;108.0;4764;514512.0;2.3089840470193113
Lyon;Appartement;14,7;630.0;7560.0;55.0;4764;262020.0;2.885275933134875
Lyon;Appartement;12,1;944.0;11328.0;81.0;4764;385884.0;2.935597226109401
Lyon;Appartement;11,2;750.0;9000.0;66.0;4764;314424.0;2.8623769177925347
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,7;580.0;6960.0;53.0;4764;252492.0;2.7565229789458674
Lyon;Appartement;11,1;750.0;9000.0;66.0;4764;314424.0;2.8623769177925347
Lyon;Appartement;9,8;931.0;11172.0;85.0;4764;404940.0;2.7589272484812564
Lyon;Appartement;12,7;715.0;8580.0;61.0;4764;290604.0;2.9524714043853493
Lyon;Appartement;11,2;750.0;9000.0;68.0;4764;323952.0;2.7781893613868722
Lyon;Appartement;12,7;695.0;8340.0;61.0;4764;290604.0;2.869884791675269
Lyon;Appartement;15,8;458.0;5496.0;33.0;4764;157212.0;3.4959163422639494
Lyon;Appartement;13,1;576.0;6912.0;47.0;4764;223908.0;3.086982153384426
Lyon;Appartement;12,3;870.0;10440.0;73.0;4764;347772.0;3.001966805838308
Lyon;Appartement;10,3;1050.0;12600.0;97.0;4764;462108.0;2.7266353320003116
Lyon;Appartement;15,1;715.0;8580.0;58.0;4764;276312.0;3.105185442543212
Lyon;Appartement;12,4;693.0;8316.0;62.0;4764;295368.0;2.815470870236451
Lyon;Appartement;13,4;744.0;8928.0;60.0;4764;285840.0;3.123425692695214
Lyon;Appartement;16,8;625.0;7500.0;31.0;4764;147684.0;5.078410660599659
Lyon;Appartement;13,4;612.0;7344.0;47.0;4764;223908.0;3.279918537970952
Lyon;Appartement;13,2;871.0;10452.0;63.0;4764;300132.0;3.4824677142057494
Lyon;Appartement;14,1;1280.0;15360.0;94.0;4764;447816.0;3.4299801704271395
Lyon;Appartement;13,2;700.0;8400.0;60.0;4764;285840.0;2.938706968933669
Lyon;Appartement;13,4;780.0;9360.0;60.0;4764;285840.0;3.27455919395466
Lyon;Appartement;13,0;716.0;8592.0;61.0;4764;290604.0;2.956600735020853
Lyon;Appartement;16,3;506.0;6072.0;30.0;4764;142920.0;4.248530646515533
Lyon;Appartement;14,0;652.0;7824.0;46.0;4764;219144.0;3.5702551746796622
Lyon;Appartement;13,0;874.0;10488.0;67.0;4764;319188.0;3.2858378134516335
Lyon;Appartement;10,1;859.0;10308.0;88.0;4764;419232.0;2.4587817723837877
Lyon;Appartement;12,9;695.0;8340.0;59.0;4764;281076.0;2.9671690219015496
Lyon;Appartement;13,2;738.0;8856.0;61.0;4764;290604.0;3.047446009001941
Lyon;Appartement;11,6;650.0;7800.0;59.0;4764;281076.0;2.7750501643683556
Lyon;Appartement;13,7;468.0;5616.0;33.0;4764;157212.0;3.5722463934050834
Lyon;Appartement;13,8;569.0;6828.0;44.0;4764;209616.0;3.257384932447905
Lyon;Appartement;10,8;700.0;8400.0;64.0;4764;304896.0;2.7550377833753146
Lyon;Appartement;10,2;875.0;10500.0;87.0;4764;414468.0;2.533368076666956
Lyon;Appartement;13,7;468.0;5616.0;33.0;4764;157212.0;3.5722463934050834
Lyon;Appartement;13,8;569.0;6828.0;44.0;4764;209616.0;3.257384932447905
Lyon;Appartement;10,8;700.0;8400.0;64.0;4764;304896.0;2.7550377833753146
Lyon;Appartement;10,2;875.0;10500.0;87.0;4764;414468.0;2.533368076666956
Lyon;Appartement;13,0;675.0;8100.0;55.0;4764;262020.0;3.0913670712159376
Lyon;Appartement;18,0;473.0;5676.0;31.0;4764;147684.0;3.843341187941822
Lyon;Appartement;15,1;616.0;7392.0;41.0;4764;195324.0;3.7844811697487253
Lyon;Appartement;11,7;756.0;9072.0;62.0;4764;295368.0;3.0714227675306733
Lyon;Appartement;10,2;950.0;11400.0;90.0;4764;428760.0;2.65883011474951
Lyon;Appartement;11,3;630.0;7560.0;60.0;4764;285840.0;2.644836272040302
Lyon;Appartement;13,4;450.0;5400.0;34.0;4764;161976.0;3.3338272336642465
Lyon;Appartement;13,4;566.0;6792.0;45.0;4764;214380.0;3.1682059893646795
Lyon;Appartement;10,5;669.0;8028.0;65.0;4764;309660.0;2.5925208292966477
Lyon;Appartement;9,6;790.0;9480.0;86.0;4764;409704.0;2.313865620057407
Lyon;Appartement;13,0;675.0;8100.0;55.0;4764;262020.0;3.0913670712159376
Lyon;Appartement;18,0;473.0;5676.0;31.0;4764;147684.0;3.843341187941822
Lyon;Appartement;15,1;616.0;7392.0;41.0;4764;195324.0;3.7844811697487253
Lyon;Appartement;11,7;756.0;9072.0;62.0;4764;295368.0;3.0714227675306733
Lyon;Appartement;10,2;950.0;11400.0;90.0;4764;428760.0;2.65883011474951
Lyon;Appartement;11,3;630.0;7560.0;60.0;4764;285840.0;2.644836272040302
Lyon;Appartement;13,4;450.0;5400.0;34.0;4764;161976.0;3.3338272336642465
Lyon;Appartement;13,4;566.0;6792.0;45.0;4764;214380.0;3.1682059893646795
Lyon;Appartement;10,5;669.0;8028.0;65.0;4764;309660.0;2.5925208292966477
Lyon;Appartement;9,6;790.0;9480.0;86.0;4764;409704.0;2.313865620057407
Lyon;Appartement;10,8;660.0;7920.0;58.0;4764;276312.0;2.866325023886042
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;13,0;670.0;8040.0;46.0;4764;219144.0;3.668820501587997
Lyon;Appartement;9,4;660.0;7920.0;63.0;4764;300132.0;2.638838910879213
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,2;650.0;7800.0;53.0;4764;252492.0;3.089206786749679
Lyon;Appartement;10,5;660.0;7920.0;61.0;4764;290604.0;2.72535821943263
Lyon;Appartement;10,6;670.0;8040.0;67.0;4764;319188.0;2.518891687657431
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;16,3;650.0;7800.0;40.0;4764;190560.0;4.093198992443325
Lyon;Appartement;10,1;634.0;7608.0;65.0;4764;309660.0;2.4568881999612477
Lyon;Appartement;9,6;790.0;9480.0;88.0;4764;419232.0;2.2612777650561027
Lyon;Appartement;12,2;730.0;8760.0;60.0;4764;285840.0;3.0646515533165406
Lyon;Appartement;9,7;650.0;7800.0;70.0;4764;333480.0;2.3389708528247573
Lyon;Appartement;10,9;610.0;7320.0;62.0;4764;295368.0;2.4782644023726332
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,2;610.0;7320.0;49.0;4764;233436.0;3.1357631213694543
Lyon;Appartement;10,9;620.0;7440.0;66.0;4764;314424.0;2.366231585375162
Lyon;Appartement;10,1;835.0;10020.0;87.0;4764;414468.0;2.4175569645907524
Lyon;Appartement;11,4;731.0;8772.0;63.0;4764;300132.0;2.9227140058374315
Lyon;Appartement;10,9;610.0;7320.0;61.0;4764;290604.0;2.518891687657431
Lyon;Appartement;11,5;660.0;7920.0;58.0;4764;276312.0;2.866325023886042
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,7;570.0;6840.0;47.0;4764;223908.0;3.054826089286671
Lyon;Appartement;10,5;670.0;8040.0;67.0;4764;319188.0;2.518891687657431
Lyon;Appartement;11,1;1041.0;12492.0;95.0;4764;452580.0;2.760174996685669
Lyon;Appartement;13,2;660.0;7920.0;56.0;4764;266784.0;2.968693774739115
Lyon;Appartement;11,0;573.0;6876.0;60.0;4764;285840.0;2.4055415617128464
Lyon;Appartement;12,7;621.0;7452.0;54.0;4764;257256.0;2.8967254408060454
Lyon;Appartement;15,6;474.0;5688.0;30.0;4764;142920.0;3.9798488664987404
Lyon;Appartement;14,0;560.0;6720.0;43.0;4764;204852.0;3.2804170816003753
Lyon;Appartement;11,7;724.0;8688.0;63.0;4764;300132.0;2.8947263204190157
Lyon;Appartement;10,8;895.0;10740.0;83.0;4764;395412.0;2.716154289702892
Lyon;Appartement;13,5;680.0;8160.0;51.0;4764;242964.0;3.3585222502099077
Lyon;Appartement;12,4;621.0;7452.0;54.0;4764;257256.0;2.8967254408060454
Lyon;Appartement;10,8;660.0;7920.0;58.0;4764;276312.0;2.866325023886042
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;13,0;670.0;8040.0;46.0;4764;219144.0;3.668820501587997
Lyon;Appartement;9,4;660.0;7920.0;63.0;4764;300132.0;2.638838910879213
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,2;650.0;7800.0;53.0;4764;252492.0;3.089206786749679
Lyon;Appartement;10,5;660.0;7920.0;61.0;4764;290604.0;2.72535821943263
Lyon;Appartement;10,6;670.0;8040.0;67.0;4764;319188.0;2.518891687657431
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;16,3;650.0;7800.0;40.0;4764;190560.0;4.093198992443325
Lyon;Appartement;10,1;634.0;7608.0;65.0;4764;309660.0;2.4568881999612477
Lyon;Appartement;9,6;790.0;9480.0;88.0;4764;419232.0;2.2612777650561027
Lyon;Appartement;12,2;730.0;8760.0;60.0;4764;285840.0;3.0646515533165406
Lyon;Appartement;9,7;650.0;7800.0;70.0;4764;333480.0;2.3389708528247573
Lyon;Appartement;10,9;610.0;7320.0;62.0;4764;295368.0;2.4782644023726332
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,2;610.0;7320.0;49.0;4764;233436.0;3.1357631213694543
Lyon;Appartement;10,9;620.0;7440.0;66.0;4764;314424.0;2.366231585375162
Lyon;Appartement;10,1;835.0;10020.0;87.0;4764;414468.0;2.4175569645907524
Lyon;Appartement;11,4;731.0;8772.0;63.0;4764;300132.0;2.9227140058374315
Lyon;Appartement;10,9;610.0;7320.0;61.0;4764;290604.0;2.518891687657431
Lyon;Appartement;11,5;660.0;7920.0;58.0;4764;276312.0;2.866325023886042
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;12,7;570.0;6840.0;47.0;4764;223908.0;3.054826089286671
Lyon;Appartement;10,5;670.0;8040.0;67.0;4764;319188.0;2.518891687657431
Lyon;Appartement;11,1;1041.0;12492.0;95.0;4764;452580.0;2.760174996685669
Lyon;Appartement;13,2;660.0;7920.0;56.0;4764;266784.0;2.968693774739115
Lyon;Appartement;11,0;573.0;6876.0;60.0;4764;285840.0;2.4055415617128464
Lyon;Appartement;12,7;621.0;7452.0;54.0;4764;257256.0;2.8967254408060454
Lyon;Appartement;15,6;474.0;5688.0;30.0;4764;142920.0;3.9798488664987404
Lyon;Appartement;14,0;560.0;6720.0;43.0;4764;204852.0;3.2804170816003753
Lyon;Appartement;11,7;724.0;8688.0;63.0;4764;300132.0;2.8947263204190157
Lyon;Appartement;10,8;895.0;10740.0;83.0;4764;395412.0;2.716154289702892
Lyon;Appartement;13,5;680.0;8160.0;51.0;4764;242964.0;3.3585222502099077
Lyon;Appartement;12,4;621.0;7452.0;54.0;4764;257256.0;2.8967254408060454
Lyon;Appartement;10,8;615.0;7380.0;61.0;4764;290604.0;2.539538340834951
Lyon;Appartement;14,9;460.0;5520.0;31.0;4764;147684.0;3.7377102462013485
Lyon;Appartement;12,7;554.0;6648.0;47.0;4764;223908.0;2.969076585025993
Lyon;Appartement;10,5;662.0;7944.0;64.0;4764;304896.0;2.605478589420655
Lyon;Appartement;8,2;740.0;8880.0;86.0;4764;409704.0;2.1674184289145337
Lyon;Appartement;14,9;460.0;5520.0;31.0;4764;147684.0;3.7377102462013485
Lyon;Appartement;12,7;554.0;6648.0;47.0;4764;223908.0;2.969076585025993
Lyon;Appartement;10,5;662.0;7944.0;64.0;4764;304896.0;2.605478589420655
Lyon;Appartement;8,2;740.0;8880.0;86.0;4764;409704.0;2.1674184289145337
Lyon;Appartement;11,1;642.0;7704.0;62.0;4764;295368.0;2.6082717152839847
Lyon;Appartement;11,5;470.0;5640.0;35.0;4764;166740.0;3.3825116948542644
Lyon;Appartement;13,1;545.0;6540.0;44.0;4764;209616.0;3.119990840393863
Lyon;Appartement;10,5;686.0;8232.0;65.0;4764;309660.0;2.6583995349738423
Lyon;Appartement;7,6;740.0;8880.0;91.0;4764;433524.0;2.0483295042489
Lyon;Appartement;10,8;615.0;7380.0;61.0;4764;290604.0;2.539538340834951
Lyon;Appartement;16,7;460.0;5520.0;30.0;4764;142920.0;3.8623005877413936
Lyon;Appartement;12,5;570.0;6840.0;48.0;4764;228672.0;2.991183879093199
Lyon;Appartement;10,4;653.0;7836.0;63.0;4764;300132.0;2.6108512254607974
Lyon;Appartement;9,3;740.0;8880.0;84.0;4764;400176.0;2.2190236296029746
Lyon;Appartement;11,1;642.0;7704.0;62.0;4764;295368.0;2.6082717152839847
Lyon;Appartement;11,5;470.0;5640.0;35.0;4764;166740.0;3.3825116948542644
Lyon;Appartement;13,1;545.0;6540.0;44.0;4764;209616.0;3.119990840393863
Lyon;Appartement;10,5;686.0;8232.0;65.0;4764;309660.0;2.6583995349738423
Lyon;Appartement;7,6;740.0;8880.0;91.0;4764;433524.0;2.0483295042489
Lyon;Appartement;10,8;615.0;7380.0;61.0;4764;290604.0;2.539538340834951
Lyon;Appartement;16,7;460.0;5520.0;30.0;4764;142920.0;3.8623005877413936
Lyon;Appartement;12,5;570.0;6840.0;48.0;4764;228672.0;2.991183879093199
Lyon;Appartement;10,4;653.0;7836.0;63.0;4764;300132.0;2.6108512254607974
Lyon;Appartement;9,3;740.0;8880.0;84.0;4764;400176.0;2.2190236296029746
Lyon;Appartement;9,8;530.0;6360.0;63.0;4764;300132.0;2.1190676102514896
Lyon;Appartement;;;;50.0;4764;238200.0;
Lyon;Appartement;10,6;500.0;6000.0;52.0;4764;247728.0;2.422011238132145
Lyon;Appartement;9,0;600.0;7200.0;60.0;4764;285840.0;2.518891687657431
